sale_id,date_id,product_id,cc_id,channel,units_sold,revenue,discount_pct,cost_of_goods,gross_margin
3632,2025-10-23,1,12,Distributor,144,19002.89,0.039,9148.32,9854.57
3633,2025-10-23,1,7,Distributor,148,18209.73,0.104,9402.44,8807.29
3634,2025-10-23,4,7,OEM,100,5762.33,0.124,4206.0,1556.33
3635,2025-10-23,3,12,OEM,102,42568.59,0.133,25092.0,17476.59
3636,2025-10-24,2,12,Distributor,21,3820.96,0.113,2653.98,1166.98
3637,2025-10-24,3,7,OEM,135,60304.78,0.072,33210.0,27094.78
3638,2025-10-24,5,12,Direct,50,15406.7,0.123,9083.0,6323.7
3639,2025-10-24,4,7,OEM,62,3633.82,0.109,2607.72,1026.1
3640,2025-10-24,3,12,OEM,199,89947.41,0.061,48954.0,40993.41
3641,2025-10-24,5,12,Direct,74,22099.92,0.15,13442.84,8657.08
3642,2025-10-25,3,2,OEM,133,59091.27,0.077,32718.0,26373.27
3643,2025-10-25,3,7,OEM,52,24630.23,0.016,12792.0,11838.23
3644,2025-10-25,3,12,OEM,125,59869.15,0.005,30750.0,29119.15
3645,2025-10-25,5,2,Direct,29,10087.26,0.01,5268.14,4819.12
3646,2025-10-25,2,2,Distributor,126,25174.37,0.026,15923.88,9250.49
3647,2025-10-25,2,2,Distributor,186,35445.23,0.071,23506.68,11938.55
3648,2025-10-26,1,2,Distributor,77,9696.03,0.083,4891.81,4804.22
3649,2025-10-26,4,7,OEM,186,11427.56,0.066,7823.16,3604.4
3650,2025-10-26,4,12,OEM,168,10078.55,0.088,7066.08,3012.47
3651,2025-10-26,3,2,OEM,127,52085.08,0.148,31242.0,20843.08
3652,2025-10-26,4,2,OEM,158,9728.07,0.064,6645.48,3082.59
3653,2025-10-27,5,7,Direct,111,37361.86,0.042,20164.26,17197.6
3654,2025-10-27,4,12,OEM,39,2306.31,0.101,1640.34,665.97
3655,2025-10-27,5,2,Direct,105,31948.26,0.134,19074.3,12873.96
3656,2025-10-27,4,2,OEM,65,3865.23,0.096,2733.9,1131.33
3657,2025-10-28,5,7,Direct,16,4868.31,0.134,2906.56,1961.75
3658,2025-10-28,2,7,Distributor,76,13391.71,0.141,9604.88,3786.83
3659,2025-10-28,1,12,Distributor,118,14194.49,0.124,7496.54,6697.95
3660,2025-10-29,5,12,Direct,102,32074.74,0.105,18529.32,13545.42
3661,2025-10-29,4,12,OEM,139,8585.67,0.061,5846.34,2739.33
3662,2025-10-29,3,12,OEM,48,19755.01,0.145,11808.0,7947.01
3663,2025-10-29,1,7,Distributor,190,24890.62,0.046,12070.7,12819.92
3664,2025-10-30,2,2,Distributor,147,29912.88,0.008,18577.86,11335.02
3665,2025-10-30,1,12,Distributor,190,25647.26,0.017,12070.7,13576.56
3666,2025-10-30,4,7,OEM,142,7986.35,0.145,5972.52,2013.83
3667,2025-10-30,5,7,Direct,170,52382.77,0.123,30882.2,21500.57
3668,2025-10-31,5,7,Direct,7,2117.59,0.139,1271.62,845.97
3669,2025-10-31,2,12,Distributor,177,35109.85,0.033,22369.26,12740.59
3670,2025-10-31,2,2,Distributor,82,15374.08,0.086,10363.16,5010.92
3671,2025-10-31,4,12,OEM,47,2658.83,0.14,1976.82,682.01
3672,2025-10-31,5,2,Direct,135,41930.11,0.116,24524.1,17406.01
3673,2025-10-31,2,7,Distributor,178,32204.59,0.118,22495.64,9708.95
3674,2025-10-31,1,12,Distributor,7,826.67,0.14,444.71,381.96
3675,2025-10-31,3,2,OEM,161,71221.54,0.081,39606.0,31615.54
3676,2025-11-01,2,2,Distributor,68,12163.39,0.128,8593.84,3569.55
3677,2025-11-01,5,2,Direct,79,27007.22,0.027,14351.14,12656.08
3678,2025-11-01,2,2,Distributor,87,15847.52,0.112,10995.06,4852.46
3679,2025-11-02,2,2,Distributor,167,30591.24,0.107,21105.46,9485.78
3680,2025-11-02,1,2,Distributor,57,7748.97,0.01,3621.21,4127.76
3681,2025-11-02,2,12,Distributor,144,25550.99,0.135,18198.72,7352.27
3682,2025-11-02,5,12,Direct,104,33215.22,0.091,18892.64,14322.58
3683,2025-11-02,5,2,Direct,113,37995.34,0.043,20527.58,17467.76
3684,2025-11-02,1,2,Distributor,198,26400.87,0.029,12578.94,13821.93
3685,2025-11-02,4,7,OEM,17,963.94,0.138,715.02,248.92
3686,2025-11-03,2,2,Distributor,134,26827.72,0.024,16934.92,9892.8
3687,2025-11-03,4,12,OEM,27,1763.63,0.007,1135.62,628.01
3688,2025-11-03,2,7,Distributor,49,8955.77,0.109,6192.62,2763.15
3689,2025-11-03,1,2,Distributor,106,13478.78,0.074,6734.18,6744.6
3690,2025-11-04,3,12,OEM,65,29379.81,0.061,15990.0,13389.81
3691,2025-11-04,3,12,OEM,180,80926.24,0.066,44280.0,36646.24
3692,2025-11-04,3,12,OEM,98,44390.06,0.059,24108.0,20282.06
3693,2025-11-04,2,12,Distributor,118,20986.03,0.133,14912.84,6073.19
3694,2025-11-04,5,12,Direct,27,8812.91,0.071,4904.82,3908.09
3695,2025-11-04,4,2,OEM,116,7134.5,0.065,4878.96,2255.54
3696,2025-11-04,3,7,OEM,71,33287.97,0.026,17466.0,15821.97
3697,2025-11-04,1,2,Distributor,126,15174.13,0.123,8004.78,7169.35
3698,2025-11-05,5,12,Direct,160,55147.9,0.019,29065.6,26082.3
3699,2025-11-05,3,7,OEM,36,17103.68,0.013,8856.0,8247.68
3700,2025-11-05,1,12,Distributor,135,17982.05,0.03,8576.55,9405.5
3701,2025-11-05,1,2,Distributor,80,10710.96,0.025,5082.4,5628.56
3702,2025-11-06,2,2,Distributor,88,17473.79,0.032,11121.44,6352.35
3703,2025-11-06,4,2,OEM,5,302.59,0.08,210.3,92.29
3704,2025-11-06,2,2,Distributor,67,12218.16,0.111,8467.46,3750.7
3705,2025-11-06,1,12,Distributor,45,6129.96,0.008,2858.85,3271.11
3706,2025-11-06,3,12,OEM,124,52824.45,0.115,30504.0,22320.45
3707,2025-11-06,3,7,OEM,77,32468.69,0.124,18942.0,13526.69
3708,2025-11-06,2,7,Distributor,162,31004.58,0.067,20473.56,10531.02
3709,2025-11-06,3,2,OEM,35,15095.45,0.104,8610.0,6485.45
3710,2025-11-07,4,12,OEM,36,2263.88,0.044,1514.16,749.72
3711,2025-11-07,2,7,Distributor,106,21265.42,0.022,13396.28,7869.14
3712,2025-11-07,2,7,Distributor,22,4269.17,0.054,2780.36,1488.81
3713,2025-11-08,1,12,Distributor,66,8600.9,0.051,4192.98,4407.92
3714,2025-11-08,2,2,Distributor,195,39280.34,0.018,24644.1,14636.24
3715,2025-11-08,3,2,OEM,108,49959.39,0.039,26568.0,23391.39
3716,2025-11-08,5,12,Direct,175,53247.09,0.134,31790.5,21456.59
3717,2025-11-08,4,7,OEM,121,7641.0,0.04,5089.26,2551.74
3718,2025-11-09,3,7,OEM,172,75342.47,0.09,42312.0,33030.47
3719,2025-11-09,1,7,Distributor,38,4925.94,0.056,2414.14,2511.8
3720,2025-11-09,1,7,Distributor,97,12121.24,0.09,6162.41,5958.83
3721,2025-11-09,1,12,Distributor,24,3045.21,0.076,1524.72,1520.49
3722,2025-11-09,3,12,OEM,141,62645.63,0.077,34686.0,27959.63
3723,2025-11-09,3,2,OEM,21,9997.37,0.011,5166.0,4831.37
3724,2025-11-09,1,7,Distributor,13,1749.46,0.02,825.89,923.57
3725,2025-11-10,2,7,Distributor,36,6579.75,0.109,4549.68,2030.07
3726,2025-11-10,3,7,OEM,55,25574.66,0.034,13530.0,12044.66
3727,2025-11-10,4,7,OEM,88,4978.23,0.14,3701.28,1276.95
3728,2025-11-10,3,12,OEM,85,35391.99,0.135,20910.0,14481.99
3729,2025-11-10,5,2,Direct,79,26896.19,0.031,14351.14,12545.05
3730,2025-11-10,3,12,OEM,142,67532.88,0.012,34932.0,32600.88
3731,2025-11-10,4,7,OEM,90,5363.7,0.094,3785.4,1578.3
3732,2025-11-11,1,12,Distributor,106,14148.35,0.028,6734.18,7414.17
3733,2025-11-11,1,2,Distributor,72,9788.17,0.01,4574.16,5214.01
3734,2025-11-11,2,7,Distributor,126,24657.45,0.046,15923.88,8733.57
3735,2025-11-11,3,7,OEM,5,2105.95,0.125,1230.0,875.95
3736,2025-11-11,2,2,Distributor,31,5710.41,0.102,3917.78,1792.63
3737,2025-11-11,5,2,Direct,35,12075.9,0.018,6358.1,5717.8
3738,2025-11-11,2,12,Distributor,34,6597.8,0.054,4296.92,2300.88
3739,2025-11-11,1,2,Distributor,8,1001.89,0.088,508.24,493.65
3740,2025-11-12,5,7,Direct,93,28950.54,0.114,16894.38,12056.16
3741,2025-11-12,5,7,Direct,72,22185.64,0.123,13079.52,9106.12
3742,2025-11-12,5,2,Direct,83,27966.41,0.041,15077.78,12888.63
3743,2025-11-13,5,12,Direct,158,47630.41,0.142,28702.28,18928.13
3744,2025-11-13,1,2,Distributor,127,15189.93,0.129,8068.31,7121.62
3745,2025-11-13,4,7,OEM,51,3113.24,0.072,2145.06,968.18
3746,2025-11-13,1,12,Distributor,113,14477.51,0.067,7178.89,7298.62
3747,2025-11-13,5,7,Direct,55,18029.53,0.067,9991.3,8038.23
3748,2025-11-13,5,2,Direct,198,65393.26,0.06,35968.68,29424.58
3749,2025-11-14,4,12,OEM,134,8400.24,0.047,5636.04,2764.2
3750,2025-11-14,4,2,OEM,51,3331.3,0.007,2145.06,1186.24
3751,2025-11-14,4,12,OEM,57,3344.52,0.108,2397.42,947.1
3752,2025-11-15,4,7,OEM,86,4814.18,0.149,3617.16,1197.02
3753,2025-11-15,2,12,Distributor,11,2055.61,0.089,1390.18,665.43
3754,2025-11-15,4,2,OEM,61,3611.32,0.1,2565.66,1045.66
3755,2025-11-15,3,12,OEM,120,53084.38,0.081,29520.0,23564.38
3756,2025-11-15,4,7,OEM,141,8709.21,0.061,5930.46,2778.75
3757,2025-11-15,5,2,Direct,67,22622.37,0.039,12171.22,10451.15
3758,2025-11-16,2,2,Distributor,82,16568.35,0.015,10363.16,6205.19
3759,2025-11-16,5,2,Direct,40,13871.3,0.013,7266.4,6604.9
3760,2025-11-16,2,7,Distributor,189,33962.14,0.124,23885.82,10076.32
3761,2025-11-16,1,2,Distributor,91,11171.53,0.106,5781.23,5390.3
3762,2025-11-16,4,12,OEM,137,8696.44,0.035,5762.22,2934.22
3763,2025-11-16,5,7,Direct,14,4805.77,0.023,2543.24,2262.53
3764,2025-11-16,3,12,OEM,6,2639.78,0.086,1476.0,1163.78
3765,2025-11-17,3,2,OEM,143,63809.56,0.073,35178.0,28631.56
3766,2025-11-17,1,7,Distributor,130,15834.37,0.113,8258.9,7575.47
3767,2025-11-17,4,12,OEM,167,10392.06,0.054,7024.02,3368.04
3768,2025-11-17,5,2,Direct,147,47309.98,0.084,26704.02,20605.96
3769,2025-11-17,5,2,Direct,94,32762.68,0.008,17076.04,15686.64
3770,2025-11-17,4,2,OEM,158,9728.07,0.064,6645.48,3082.59
3771,2025-11-17,4,7,OEM,143,8174.28,0.131,6014.58,2159.7
3772,2025-11-17,2,7,Distributor,134,27240.03,0.009,16934.92,10305.11
3773,2025-11-18,4,12,OEM,156,9830.69,0.042,6561.36,3269.33
3774,2025-11-18,1,7,Distributor,199,26260.94,0.039,12642.47,13618.47
3775,2025-11-18,3,7,OEM,59,25986.22,0.085,14514.0,11472.22
3776,2025-11-18,3,7,OEM,133,58451.06,0.087,32718.0,25733.06
3777,2025-11-18,1,7,Distributor,63,8365.67,0.033,4002.39,4363.28
3778,2025-11-18,4,7,OEM,22,1256.13,0.132,925.32,330.81
3779,2025-11-18,3,12,OEM,119,55964.36,0.023,29274.0,26690.36
3780,2025-11-18,1,2,Distributor,41,5286.68,0.061,2604.73,2681.95
3781,2025-11-19,5,7,Direct,83,25400.15,0.129,15077.78,10322.37
3782,2025-11-19,4,7,OEM,53,3033.12,0.13,2229.18,803.94
3783,2025-11-19,5,7,Direct,42,12882.6,0.127,7629.72,5252.88
3784,2025-11-19,3,7,OEM,82,34734.94,0.12,20172.0,14562.94
3785,2025-11-19,5,2,Direct,187,60380.55,0.081,33970.42,26410.13
3786,2025-11-19,2,7,Distributor,152,29184.26,0.064,19209.76,9974.5
3787,2025-11-20,1,2,Distributor,45,5969.3,0.034,2858.85,3110.45
3788,2025-11-20,2,7,Distributor,83,16549.07,0.028,10489.54,6059.53
3789,2025-11-20,5,7,Direct,93,29604.05,0.094,16894.38,12709.67
3790,2025-11-21,5,7,Direct,111,35528.86,0.089,20164.26,15364.6
3791,2025-11-21,4,12,OEM,68,4325.43,0.033,2860.08,1465.35
3792,2025-11-21,5,7,Direct,193,66657.77,0.017,35060.38,31597.39
3793,2025-11-21,1,2,Distributor,111,13855.45,0.091,7051.83,6803.62
3794,2025-11-21,2,7,Distributor,147,27651.32,0.083,18577.86,9073.46
3795,2025-11-21,4,7,OEM,93,5548.61,0.093,3911.58,1637.03
3796,2025-11-22,5,7,Direct,121,36731.53,0.136,21980.86,14750.67
3797,2025-11-22,4,2,OEM,17,988.54,0.116,715.02,273.52
3798,2025-11-22,3,7,OEM,96,40388.03,0.126,23616.0,16772.03
3799,2025-11-23,4,7,OEM,53,3033.12,0.13,2229.18,803.94
3800,2025-11-23,3,12,OEM,113,50640.52,0.069,27798.0,22842.52
3801,2025-11-23,1,12,Distributor,56,6974.76,0.093,3557.68,3417.08
3802,2025-11-24,2,12,Distributor,194,38283.0,0.038,24517.72,13765.28
3803,2025-11-24,1,7,Distributor,43,5154.86,0.127,2731.79,2423.07
3804,2025-11-24,4,2,OEM,44,2726.45,0.058,1850.64,875.81
3805,2025-11-24,5,12,Direct,23,6957.78,0.139,4178.18,2779.6
3806,2025-11-24,1,12,Distributor,106,12750.99,0.124,6734.18,6016.81
3807,2025-11-24,4,2,OEM,134,7933.07,0.1,5636.04,2297.03
3808,2025-11-25,2,12,Distributor,28,5663.23,0.014,3538.64,2124.59
3809,2025-11-25,3,2,OEM,11,4770.76,0.099,2706.0,2064.76
3810,2025-11-25,3,2,OEM,55,23377.25,0.117,13530.0,9847.25
3811,2025-11-25,2,7,Distributor,11,2084.94,0.076,1390.18,694.76
3812,2025-11-25,2,2,Distributor,111,20515.26,0.099,14028.18,6487.08
3813,2025-11-25,5,12,Direct,127,44576.83,0.001,23070.82,21506.01
3814,2025-11-25,1,2,Distributor,187,23008.24,0.104,11880.11,11128.13
3815,2025-11-26,1,7,Distributor,171,22612.9,0.037,10863.63,11749.27
3816,2025-11-26,4,2,OEM,10,621.62,0.055,420.6,201.02
3817,2025-11-26,3,12,OEM,177,77873.46,0.086,43542.0,34331.46
3818,2025-11-26,2,12,Distributor,55,10672.91,0.054,6950.9,3722.01
3819,2025-11-26,1,12,Distributor,5,665.32,0.031,317.65,347.67
3820,2025-11-26,2,2,Distributor,97,17330.82,0.129,12258.86,5071.96
3821,2025-11-26,4,2,OEM,176,10998.42,0.05,7402.56,3595.86
3822,2025-11-27,1,2,Distributor,47,6363.68,0.014,2985.91,3377.77
3823,2025-11-27,3,7,OEM,126,53312.55,0.121,30996.0,22316.55
3824,2025-11-27,2,2,Distributor,126,23520.21,0.09,15923.88,7596.33
3825,2025-11-28,4,2,OEM,200,12261.39,0.068,8412.0,3849.39
3826,2025-11-28,3,7,OEM,190,82769.85,0.095,46740.0,36029.85
3827,2025-11-28,5,2,Direct,50,17022.91,0.031,9083.0,7939.91
3828,2025-11-29,1,2,Distributor,156,21336.23,0.004,9910.68,11425.55
3829,2025-11-29,3,2,OEM,185,77563.94,0.129,45510.0,32053.94
3830,2025-11-29,1,12,Distributor,129,15553.14,0.122,8195.37,7357.77
3831,2025-11-29,1,12,Distributor,7,943.94,0.018,444.71,499.23
3832,2025-11-29,3,12,OEM,89,40784.67,0.048,21894.0,18890.67
3833,2025-11-29,1,12,Distributor,145,17621.59,0.115,9211.85,8409.74
3834,2025-11-30,5,7,Direct,19,5961.36,0.107,3451.54,2509.82
3835,2025-11-30,2,7,Distributor,45,9064.69,0.018,5687.1,3377.59
3836,2025-11-30,3,2,OEM,137,57703.03,0.125,33702.0,24001.03
3837,2025-11-30,5,7,Direct,173,55313.03,0.09,31427.18,23885.85
3838,2025-11-30,3,7,OEM,8,3623.68,0.059,1968.0,1655.68
3839,2025-12-01,1,12,Distributor,194,23683.03,0.111,12324.82,11358.21
3840,2025-12-01,2,7,Distributor,195,38000.33,0.05,24644.1,13356.23
3841,2025-12-01,2,2,Distributor,97,18783.34,0.056,12258.86,6524.48
3842,2025-12-01,2,7,Distributor,120,24197.13,0.017,15165.6,9031.53
3843,2025-12-01,4,12,OEM,169,9994.02,0.101,7108.14,2885.88
3844,2025-12-02,5,12,Direct,74,23633.91,0.091,13442.84,10191.07
3845,2025-12-02,1,2,Distributor,74,8667.91,0.147,4701.22,3966.69
3846,2025-12-02,2,2,Distributor,116,23033.64,0.032,14660.08,8373.56
3847,2025-12-03,5,12,Direct,56,16783.29,0.147,10172.96,6610.33
3848,2025-12-03,5,2,Direct,156,49165.11,0.103,28338.96,20826.15
3849,2025-12-03,2,2,Distributor,70,13784.74,0.04,8846.6,4938.14
3850,2025-12-03,4,2,OEM,99,6147.54,0.056,4163.94,1983.6
3851,2025-12-03,4,2,OEM,132,7736.52,0.109,5551.92,2184.6
3852,2025-12-03,2,7,Distributor,132,26914.7,0.006,16682.16,10232.54
3853,2025-12-04,2,12,Distributor,29,5181.38,0.129,3665.02,1516.36
3854,2025-12-04,2,12,Distributor,150,28646.4,0.069,18957.0,9689.4
3855,2025-12-04,1,12,Distributor,75,9567.77,0.071,4764.75,4803.02
3856,2025-12-04,3,7,OEM,25,10722.29,0.109,6150.0,4572.29
3857,2025-12-04,2,7,Distributor,90,18443.24,0.001,11374.2,7069.04
3858,2025-12-05,2,7,Distributor,19,3433.67,0.119,2401.22,1032.45
3859,2025-12-05,5,2,Direct,104,31863.23,0.128,18892.64,12970.59
3860,2025-12-05,2,2,Distributor,15,2689.25,0.126,1895.7,793.55
3861,2025-12-06,4,7,OEM,13,838.89,0.019,546.78,292.11
3862,2025-12-06,2,12,Distributor,167,34016.91,0.007,21105.46,12911.45
3863,2025-12-06,4,12,OEM,184,11268.38,0.069,7739.04,3529.34
3864,2025-12-06,1,2,Distributor,26,3491.77,0.022,1651.78,1839.99
3865,2025-12-06,2,7,Distributor,116,22819.48,0.041,14660.08,8159.4
3866,2025-12-06,3,2,OEM,49,22501.65,0.046,12054.0,10447.65
3867,2025-12-07,4,12,OEM,67,4032.64,0.085,2818.02,1214.62
3868,2025-12-07,3,2,OEM,60,24693.77,0.145,14760.0,9933.77
3869,2025-12-07,1,2,Distributor,39,4798.51,0.104,2477.67,2320.84
3870,2025-12-07,4,2,OEM,125,7868.93,0.043,5257.5,2611.43
3871,2025-12-07,4,12,OEM,161,9192.62,0.132,6771.66,2420.96
3872,2025-12-07,4,7,OEM,28,1617.14,0.122,1177.68,439.46
3873,2025-12-08,1,2,Distributor,182,23742.63,0.05,11562.46,12180.17
3874,2025-12-08,5,7,Direct,108,37452.5,0.013,19619.28,17833.22
3875,2025-12-08,3,7,OEM,106,50054.7,0.019,26076.0,23978.7
3876,2025-12-08,5,12,Direct,91,28679.65,0.103,16531.06,12148.59
3877,2025-12-08,1,7,Distributor,29,3412.81,0.143,1842.37,1570.44
3878,2025-12-08,2,12,Distributor,195,39080.34,0.023,24644.1,14436.24
3879,2025-12-09,4,7,OEM,118,7645.61,0.015,4963.08,2682.53
3880,2025-12-09,1,12,Distributor,160,19378.6,0.118,10164.8,9213.8
3881,2025-12-09,5,7,Direct,175,56013.97,0.089,31790.5,24223.47
3882,2025-12-09,1,2,Distributor,55,6835.1,0.095,3494.15,3340.95
3883,2025-12-09,1,7,Distributor,125,15860.46,0.076,7941.25,7919.21
3884,2025-12-10,3,12,OEM,175,74382.15,0.117,43050.0,31332.15
3885,2025-12-10,2,2,Distributor,94,17508.26,0.092,11879.72,5628.54
3886,2025-12-10,2,12,Distributor,97,18683.86,0.061,12258.86,6425.0
3887,2025-12-10,5,7,Direct,129,44825.58,0.011,23434.14,21391.44
3888,2025-12-10,3,2,OEM,124,54316.66,0.09,30504.0,23812.66
3889,2025-12-10,4,2,OEM,17,1037.75,0.072,715.02,322.73
3890,2025-12-11,4,7,OEM,37,2280.53,0.063,1556.22,724.31
3891,2025-12-11,4,12,OEM,55,3476.8,0.039,2313.3,1163.5
3892,2025-12-11,3,12,OEM,56,25392.7,0.058,13776.0,11616.7
3893,2025-12-11,1,2,Distributor,85,11532.13,0.012,5400.05,6132.08
3894,2025-12-11,5,2,Direct,12,4152.96,0.015,2179.92,1973.04
3895,2025-12-12,3,2,OEM,103,43184.25,0.129,25338.0,17846.25
3896,2025-12-12,3,2,OEM,166,75910.47,0.05,40836.0,35074.47
3897,2025-12-12,3,2,OEM,37,17276.01,0.03,9102.0,8174.01
3898,2025-12-12,3,2,OEM,51,21578.89,0.121,12546.0,9032.89
3899,2025-12-12,4,7,OEM,46,2780.78,0.081,1934.76,846.02
3900,2025-12-13,1,7,Distributor,90,12235.21,0.01,5717.7,6517.51
3901,2025-12-13,4,2,OEM,92,6045.71,0.001,3869.52,2176.19
3902,2025-12-13,3,2,OEM,188,85608.91,0.054,46248.0,39360.91
3903,2025-12-13,4,2,OEM,62,3760.25,0.078,2607.72,1152.53
3904,2025-12-14,5,7,Direct,79,27062.73,0.025,14351.14,12711.59
3905,2025-12-14,4,7,OEM,196,11925.91,0.075,8243.76,3682.15
3906,2025-12-14,5,12,Direct,68,21239.81,0.111,12352.88,8886.93
3907,2025-12-14,3,12,OEM,43,18318.15,0.115,10578.0,7740.15
3908,2025-12-14,1,7,Distributor,185,25099.35,0.012,11753.05,13346.3
3909,2025-12-14,2,2,Distributor,74,14830.49,0.023,9352.12,5478.37
3910,2025-12-14,1,7,Distributor,93,12349.32,0.033,5908.29,6441.03
3911,2025-12-14,5,2,Direct,64,20485.11,0.089,11626.24,8858.87
3912,2025-12-15,5,7,Direct,163,53776.58,0.061,29610.58,24166.0
3913,2025-12-15,1,12,Distributor,66,8020.86,0.115,4192.98,3827.88
3914,2025-12-15,3,7,OEM,94,41899.5,0.074,23124.0,18775.5
3915,2025-12-15,1,12,Distributor,85,11123.61,0.047,5400.05,5723.56
3916,2025-12-15,5,12,Direct,166,56166.11,0.037,30155.56,26010.55
3917,2025-12-16,1,7,Distributor,123,16012.06,0.052,7814.19,8197.87
3918,2025-12-16,1,7,Distributor,95,11271.23,0.136,6035.35,5235.88
3919,2025-12-16,1,7,Distributor,101,13286.81,0.042,6416.53,6870.28
3920,2025-12-16,4,2,OEM,179,11303.64,0.04,7528.74,3774.9
3921,2025-12-16,2,2,Distributor,176,31806.64,0.119,22242.88,9563.76
3922,2025-12-17,2,12,Distributor,68,11940.21,0.144,8593.84,3346.37
3923,2025-12-17,5,12,Direct,193,61707.6,0.09,35060.38,26647.22
3924,2025-12-17,3,2,OEM,195,93583.6,0.003,47970.0,45613.6
3925,2025-12-17,1,2,Distributor,82,10573.37,0.061,5209.46,5363.91
3926,2025-12-17,4,12,OEM,124,8058.84,0.012,5215.44,2843.4
3927,2025-12-17,3,7,OEM,171,72270.43,0.122,42066.0,30204.43
3928,2025-12-17,5,12,Direct,153,50531.16,0.06,27793.98,22737.18
3929,2025-12-18,1,7,Distributor,122,15546.82,0.072,7750.66,7796.16
3930,2025-12-18,3,2,OEM,75,31878.07,0.117,18450.0,13428.07
3931,2025-12-18,4,12,OEM,39,2414.06,0.059,1640.34,773.72
3932,2025-12-18,2,2,Distributor,46,8426.33,0.107,5813.48,2612.85
3933,2025-12-19,2,12,Distributor,136,26949.16,0.034,17187.68,9761.48
3934,2025-12-19,1,12,Distributor,94,12895.17,0.001,5971.82,6923.35
3935,2025-12-19,1,7,Distributor,199,24757.97,0.094,12642.47,12115.5
3936,2025-12-19,4,2,OEM,30,1926.04,0.024,1261.8,664.24
3937,2025-12-19,3,2,OEM,102,47871.25,0.025,25092.0,22779.25
3938,2025-12-20,3,7,OEM,65,29192.08,0.067,15990.0,13202.08
3939,2025-12-20,4,12,OEM,183,11556.23,0.04,7696.98,3859.25
3940,2025-12-20,5,7,Direct,39,12962.71,0.054,7084.74,5877.97
3941,2025-12-20,2,2,Distributor,138,25562.07,0.097,17440.44,8121.63
3942,2025-12-20,1,2,Distributor,79,10848.28,0.0,5018.87,5829.41
3943,2025-12-20,1,7,Distributor,45,5549.1,0.102,2858.85,2690.25
3944,2025-12-20,2,2,Distributor,123,22354.66,0.114,15544.74,6809.92
3945,2025-12-21,3,12,OEM,55,25971.78,0.019,13530.0,12441.78
3946,2025-12-21,1,12,Distributor,11,1303.58,0.137,698.83,604.75
3947,2025-12-21,3,7,OEM,110,47442.84,0.104,27060.0,20382.84
3948,2025-12-21,2,12,Distributor,192,36391.7,0.076,24264.96,12126.74
3949,2025-12-21,4,12,OEM,10,643.33,0.022,420.6,222.73
3950,2025-12-21,1,7,Distributor,151,18869.14,0.09,9593.03,9276.11
3951,2025-12-21,3,2,OEM,185,82907.04,0.069,45510.0,37397.04
3952,2025-12-22,4,7,OEM,126,7393.15,0.108,5299.56,2093.59
3953,2025-12-22,1,2,Distributor,66,8945.3,0.013,4192.98,4752.32
3954,2025-12-22,2,12,Distributor,61,11249.12,0.101,7709.18,3539.94
3955,2025-12-22,5,12,Direct,173,58716.91,0.034,31427.18,27289.73
3956,2025-12-22,2,2,Distributor,91,16501.48,0.116,11500.58,5000.9
3957,2025-12-23,3,2,OEM,199,95120.11,0.007,48954.0,46166.11
3958,2025-12-23,5,12,Direct,22,7652.4,0.01,3996.52,3655.88
3959,2025-12-23,4,12,OEM,126,7285.4,0.121,5299.56,1985.84
3960,2025-12-23,1,7,Distributor,86,10841.14,0.082,5463.58,5377.56
3961,2025-12-23,1,12,Distributor,99,12357.56,0.091,6289.47,6068.09
3962,2025-12-23,5,7,Direct,65,21581.67,0.055,11807.9,9773.77
3963,2025-12-23,5,12,Direct,175,60195.04,0.021,31790.5,28404.54
3964,2025-12-23,3,12,OEM,80,34773.45,0.097,19680.0,15093.45
3965,2025-12-24,4,12,OEM,38,2277.17,0.089,1598.28,678.89
3966,2025-12-24,5,12,Direct,22,7466.89,0.034,3996.52,3470.37
3967,2025-12-24,5,7,Direct,14,4245.01,0.137,2543.24,1701.77
3968,2025-12-24,2,7,Distributor,123,24549.75,0.027,15544.74,9005.01
3969,2025-12-24,3,7,OEM,78,32402.27,0.137,19188.0,13214.27
3970,2025-12-24,2,7,Distributor,118,22874.05,0.055,14912.84,7961.21
3971,2025-12-25,5,12,Direct,10,3327.28,0.053,1816.6,1510.68
3972,2025-12-25,2,2,Distributor,171,31499.35,0.102,21610.98,9888.37
3973,2025-12-25,3,12,OEM,186,78878.54,0.119,45756.0,33122.54
3974,2025-12-25,5,7,Direct,153,47628.3,0.114,27793.98,19834.32
3975,2025-12-25,3,7,OEM,112,45879.38,0.149,27552.0,18327.38
3976,2025-12-25,1,2,Distributor,24,2972.7,0.098,1524.72,1447.98
3977,2025-12-25,5,7,Direct,43,13038.25,0.137,7811.38,5226.87
3978,2025-12-25,1,12,Distributor,193,23348.93,0.119,12261.29,11087.64
3979,2025-12-26,3,12,OEM,83,39912.93,0.001,20418.0,19494.93
3980,2025-12-26,2,12,Distributor,21,3799.42,0.118,2653.98,1145.44
3981,2025-12-26,4,2,OEM,75,4469.75,0.094,3154.5,1315.25
3982,2025-12-26,4,2,OEM,152,8508.77,0.149,6393.12,2115.65
3983,2025-12-26,2,7,Distributor,103,19247.96,0.089,13017.14,6230.82
3984,2025-12-26,3,2,OEM,85,37069.53,0.094,20910.0,16159.53
3985,2025-12-27,1,7,Distributor,110,14848.41,0.017,6988.3,7860.11
3986,2025-12-27,4,7,OEM,84,4768.52,0.137,3533.04,1235.48
